"Location ID",Area
645586,"Vijaya Hospital, Madurai Main, Madurai, Tamil Nadu, India"
645682,"Image Hospital, Hyderabad, Telangana, India"
645728,"Behind Manipal Hospital"
646044,"Fever Hospital, New Nallakunta Main Road, Nallakunta, Hyderabad, Telangana, India"
646046,"Hotel Ranjit Residency, Image Hospital Lane, Ameerpet, Hyderabad, Telangana, India"
646610,"Gian Sagar Medical College And Hospital, Phase 6, Sector 56, Sahibzada Ajit Singh Nagar, Punjab, India"
646622,"S S K M Hospital, Kolkata, West Bengal, India"
646770,"Goa Dental College and Hospital, Bambolim, Goa, India"
646904,"BGS Global Hospital Bangalore, Bengaluru, Karnataka, India"
647036,"MS Ramaiah Medical Teaching Hospital, MSR Nagar Road Extension, Devasandra, Bangalore, Karnataka, India"
647142,"Bharat Cancer Hospital And Research Center, Surat, Gujarat, India"
647216,"S S K M Hospital, Calcutta, West Bengal, India"
647278,"Dange Chowk Bus Stop, Aditya Birla Hospital Marg, Thergaon, Pimpri-Chinchwad, Maharashtra, India"
647370,"Moulana Hospital, Malappuram, Kerala, India"
647430,"Apollo Hospital, Nellore, Andhra Pradesh, India"
647678,"Modi Hospital, Bengaluru, Karnataka, India"
647856,"Near Batra Hospital"
647898,"Professional Hospitality (Andheri East)"
648082,"Peerless Hospital, Kolkata, West Bengal, India"
648188,"Sir Ivan Stedeford Hospital, Chennai, Tamil Nadu, India"
648286,"KERALA AYURVEDA HOSPITAL (K.A.P.L), Dwaraka Road, Kasaragod, Kerala, India"
648698,"Apollo Hospital, Bhagya Nagar Colony, Hyderabad, Telangana, India"
648848,"Tata Memorial Hospital, Chottanikkara Mulanthuruthy Road, Thrippunithura, Ernakulam, Kerala, India"
648964,"Sri Ramachandra Hospital, Chennai, Tamil Nadu, India"
649054,"Civil Hospital, Morbi, Rajkot, Gujarat, India"
649058,"Civil Hospital, Sadar, Rajkot, Gujarat, India"
649080,"The Mission Hospital, Durgapur, West Bengal, India"
649288,"Near Seven Hills Hospital"
649290,"Opposite KIMS Hospital"
649484,"9 Star Hospitalities (Powai)"
649770,"Apollo Hospitals, Bengaluru, Karnataka, India"
650064,"Christian Hospital Road"
650104,"Opposite Medanta Hospital(Medicity)"
650668,"Sri Sai Super Specialty Hospital, National Highway 43, Balaji Nagar, Vizianagaram, Andhra Pradesh, India"
650676,"Sri Sathya Sai Super Speciality Hospital, Kollam-Thirumangalam Highway, Kottarakkara, Kerala, India"
651082,"Hospital Road, Birpara, Jalpaiguri, West Bengal, India"
651608,"Opposite Jabalpur Hospital"
651650,"Near ITI College Hospital Road"
651800,"Shree Sai Hospitality (Powai)"
652518,"Anadiyil Hospital, Pottakkuzhy Thekkummoodu Road, Thiruvananthapuram, Kerala, India"
652596,"Jagatsinghpur District Hospital, Jagatsinghpur, Odisha, India"
652708,"Apollo Hospital, Bengaluru, Karnataka, India"
653414,"\
\
\
\
\
Near to Childrens Hospital and Government Eye Hospital"
653416,"Very Near to Sathyam Theatre and Royapettah General Hospital"
653428,"50 Meters Away from Kilpauk Medical college and Hospital"
653488,"Near Kims Hospital"
653502,"Near Apollo Hospital"
653644,"Orchard Hospitality Private Limited"
653894,"Dharmapuri Medical College and Hospital, Dharmapuri, Tamil Nadu, India"
654176,"Very Near to The Music Academy and Very near to Royapettah Hospital"
654178,"Very Near to Bharathiraja Speciality Hospital"
654722,"Ganga Dental Hospital, Coimbatore, Tamil Nadu, India"
654810,"K E M Hospital Research Centre, Pune, Maharashtra, India"
654956,"Jayadeva Hospital Bus Stop, Bannerghatta Main Road, BTM Layout 1, Bangalore, Karnataka, India"
655104,"Near Civil Hospital"
655172,"Rainbow Hospitality"
655234,"Rainbow Hospitality Anna Nagar"
655548,"GEM Hospital, Coimbatore, Tamil Nadu, India"
655650,"Lotus Eye Hospital and Institute, Coimbatore, Tamil Nadu, India"
655832,"very Near to Kilpauk Hospital"
655862,"Very Near to Apollo Hospital"
655896,"Opposite to Bose Hospital"
655902,"Opposite sahara Hospital"
656176,"Indiranagar Metro Station, Chinmaya Mission Hospital Road, Indira Nagar, Bengaluru, Karnataka, India"
656190,"Vydehi Hospital Bus Stop, Road Number 2, Vijaynagar, EPIP Zone, Bengaluru, Karnataka, India"
656294,"J J Hospital, Mohammed Ali Road, Kamathipura, Mumbai, Maharashtra, India"
656372,"Sathya Sai General Hospital, Whitefield, Bengaluru, Karnataka, India"
